  2960.00000      6.99154
  2970.00000      6.97495
  2980.00000      6.95840
  2990.00000      6.94190
  3000.00000      6.92546
  3010.00000      6.90907
  3020.00000      6.89273
  3030.00000      6.87644
  3040.00000      6.86021
  3050.00000      6.84402
  3060.00000      6.82789
  3070.00000      6.81180
  3080.00000      6.79577
  3090.00000      6.77978
  3100.00000      6.76385
  3110.00000      6.74796
  3120.00000      6.73213
  3130.00000      6.71634
  3140.00000      6.70061
  3150.00000      6.68492
  3160.00000      6.66929
  3170.00000      6.65370
  3180.00000      6.63816
  3190.00000      6.62267
  3200.00000      6.60723
  3210.00000      6.59183
  3220.00000      6.57649
  3230.00000      6.56119
  3240.00000      6.54594
  3250.00000      6.53073
  3260.00000      6.51558
  3270.00000      6.50047
  3280.00000      6.48541
  3290.00000      6.47040
  3300.00000      6.45543
  3310.00000      6.44051
  3320.00000      6.42563
  3330.00000      6.41081
  3340.00000      6.39602
  3350.00000      6.38129
  3360.00000      6.36660
  3370.00000      6.35196
  3380.00000      6.33736
  3390.00000      6.32280
  3400.00000      6.30829
  3410.00000      6.29383
  3420.00000      6.27941
  3430.00000      6.26504
  3440.00000      6.25071
  3450.00000      6.23643
  3460.00000      6.22219
  3470.00000      6.20799
  3480.00000      6.19384
  3490.00000      6.17973
  3500.00000      6.16567
  3510.00000      6.15164
  3520.00000      6.13767
  3530.00000      6.12373
  3540.00000      6.10984
  3550.00000      6.09599
  3560.00000      6.08218
  3570.00000      6.06842
  3580.00000      6.05470
  3590.00000      6.04102
  3600.00000      6.02738
  3610.00000      6.01379
  3620.00000      6.00024
  3630.00000      5.98672
  3640.00000      5.97326
  3650.00000      5.95983
  3660.00000      5.94644
  3670.00000      5.93309
  3680.00000      5.91979
  3690.00000      5.90653
  3700.00000      5.89330
  3710.00000      5.88012
  3720.00000      5.86697
  3730.00000      5.85387
  3740.00000      5.84081
  3750.00000      5.82779
  3760.00000      5.81480
  3770.00000      5.80186
  3780.00000      5.78896
  3790.00000      5.77609
  3800.00000      5.76327
  3810.00000      5.75048
  3820.00000      5.73773
  3830.00000      5.72503
